"Numvoie","B_T_Q","TypeDeVoie","Voie","CodePostal","Commune"
14,,"RUE","DE SAINT OMER",59800,"LILLE"
22,,"RUE","DE TREVISE",59000,"LILLE"
19,,"RUE","DU PLAT",59800,"LILLE"
12,,"BD","DE LA LIBERTE",59800,"LILLE"
56,,"BD","DE LA LIBERTE",59800,"LILLE"
356,,"AV","DE DUNKERQUE",59130,"LAMBERSART"
191,,"RUE","DES POSTES",59000,"LILLE"
71,,"RUE","DE DOUAI",59000,"LILLE"
4,,"AV","SIMONE",59110,"LA MADELEINE"
13,,"RUE","DU GENERAL DE GAULLE",59110,"LA MADELEINE"
3,,"RUE","PAUL LAFARGUE",59000,"LILLE"
19,,"RUE","GAY LUSSAC",59110,"LA MADELEINE"
30,,"RUE","FAIDHERBE",59800,"LILLE"
72,,"RUE","DE DOUAI",59000,"LILLE"
10,,"RUE","SAINT LUC",59800,"LILLE"
132,,"RUE","DE LA LOUVIERE",59800,"LILLE"
28,,"RUE","DE LA CLEF",59800,"LILLE"
17,,"PL","CATINAT",59800,"LILLE"
11,,"SQ","DUTILLEUL",59800,"LILLE"
52,"B","RUE","GAMBETTA",59155,"FACHES THUMESNIL"
1,,"RUE","DE NORMANDIE",59370,"MONS EN BAROEUL"
34,,"RUE","LYDERIC",59800,"LILLE"
26,,"RUE","LYDERIC",59800,"LILLE"
10,,"RUE","A FIENS",59800,"LILLE"
7,,"RUE","LADRIERE",59000,"LILLE"
65,,"RUE","MARTYRS DE RESISTANCE",59520,"MARQUETTE-LEZ-LILLE"
101,,"RUE","GANTOIS",59000,"LILLE"
88,,"RUE","DE WAZEMMES",59000,"LILLE"
2,,"RUE","LEONARD DANEL",59800,"LILLE"
19,,"RUE","SAINT GENOIS",59800,"LILLE"
71,,"RUE","DU BAS LIEVIN",59790,"RONCHIN"
20,,"RUE","DELCROIX",59800,"LILLE"
55,,"RUE","CAUMARTIN",59000,"LILLE"
630,,"AV","DE LA REPUBLIQUE",59800,"LILLE"
15,,"BD","JEAN BAPTISTE LEBAS",59000,"LILLE"
118,"B","BD","DE LA LIBERTE",59800,"LILLE"
1,,"RUE","DU GENERAL DE WET",59000,"LILLE"
28,,"AV","ROBERT SCHUMAN",59370,"MONS EN BAROEUL"
630,,"AV","DE LA REPUBLIQUE",59800,"LILLE"
6,,"VLA","VLA MISTRAL",59110,"LA MADELEINE"
55,,"BD","DE VERDUN",59000,"LILLE"
11,,"RUE","DE BAPAUME",59000,"LILLE"
31,,"RUE","DE BRIGODE",59000,"LILLE"
4,,"RUE","DES DEBRITS ST ETIENNE",59800,"LILLE"
80,,"RUE","SAINT ANDRE",59800,"LILLE"
162,,"RUE","DU GENERAL DE GAULLE",59110,"LA MADELEINE"
5,,"RUE","DE LA CHEVALERIE",59650,"VILLENEUVE-D'ASCQ"
6,,"CHE","DES CRIEURS",59650,"VILLENEUVE-D'ASCQ"
1068,,"RUE","FAIDHERBE",59134,"FOURNES-EN-WEPPES"
315,,"RUE","VERTE",59170,"CROIX"
142,"B","RUE","JULES GUESDE",59390,"LYS LEZ LANNOY"
6,,"RUE","DE L'ABBE BONPAIN",59491,"VILLENEUVE-D'ASCQ"
28,,"AV","GUSTAVE DELORY",59100,"ROUBAIX"
1,,"ALL","DE LA FRANGE",59650,"VILLENEUVE-D'ASCQ"
64,,"BD","ALBERT 1ER",59491,"VILLENEUVE-D'ASCQ"
118,,"BD","DU GENERAL DE GAULLE",59100,"ROUBAIX"
11,,"RUE","RONSARD",59650,"VILLENEUVE-D'ASCQ"
48,,"RUE","DU PROGRES",59390,"LYS LEZ LANNOY"
55,,"RUE","DE L AMIRAL COURBET",59170,"CROIX"
44,,"RUE","FRANCOIS MERIAUX",59150,"WATTRELOS"
21,,"CHS","HOTEL DE VILLE",59650,"VILLENEUVE-D'ASCQ"
116,,"AV","J BAPTISTE LEBAS",59100,"ROUBAIX"
9,,"RUE","MARC SANGNIER",59170,"CROIX"
50,"B","RUE","ALEXANDRE DESROUSSEAUX LOM",59160,"LILLE"
96,,"RUE","ACHILLE PINTEAUX",59136,"WAVRIN"
9,,"RES","LES JARDINS DE L'ABBAYE",59133,"PHALEMPIN"
1,,"RUE","VINCENT VAN GOGH",59810,"LESQUIN"
3,,"RES","FLANDRE",59170,"CROIX"
5003,,"RUE","JEAN DE LANNOY",59390,"LANNOY"
39,,"RUE","DU BOURG",59320,"ENNETIERES-EN-WEPPES"
8,,"ALL","VAUBAN",59650,"VILLENEUVE-D'ASCQ"
5,,"RUE","SAINTE ANNE",59120,"LOOS"
9001,,"RES","LA HOUBLONNIERE",59160,"LILLE"
5043,,"RES","DE LA CLARIERE",59320,"SEQUEDIN"
6,,"RES","FLANDRE",59170,"CROIX"
46,,"RUE","SONNEVILLE",59251,"ALLENNES-LES-MARAIS"
323,,"RUE","VERTE",59170,"CROIX"
2,"B","RUE","DES BOIS BLANCS",59136,"WAVRIN"
18,,"RUE","LINDBERGH",59139,"WATTIGNIES"
6,,"RUE","ARTHUR BUYSE",59290,"WASQUEHAL"
107,,"RES","DU PARC D AUTEUIL",59390,"LYS LEZ LANNOY"
135,,"RUE","DU MARECHAL FOCH",59120,"LOOS"
142,"B","RUE","JULES GUESDE",59390,"LYS LEZ LANNOY"
18,,"RUE","LINDBERGH",59139,"WATTIGNIES"
9001,,,"PAV SAMAIN",59120,"LOOS"
9003,,"RES","PLANCHE EPINOY",59170,"CROIX"
5,,"RUE","DE PONT A MARCQ",59710,"AVELIN"
66,,"BD","ALBERT 1ER",59491,"VILLENEUVE-D'ASCQ"
1,,"RUE","KONRAD ADENAUER",59290,"WASQUEHAL"
8,,"ALL","VAUBAN",59650,"VILLENEUVE-D'ASCQ"
128,,"AV","JULIEN LAGACHE",59100,"ROUBAIX"
3,,"RUE","DE LA REPUBLIQUE",59780,"WILLEMS"
57,,"RUE","DU MARECHAL FOCH",59100,"ROUBAIX"
545,,"RUE","DU BAZINGHIEN",59120,"LOOS"
203,,"RUE","DE LILLE",59100,"ROUBAIX"
3,,"RUE","FERNAND GUILBERT",59160,"LILLE"
49,"B","RUE","TREMIERE",59650,"VILLENEUVE-D'ASCQ"
34,,"RUE","SADI CARNOT",59320,"HAUBOURDIN"
64,,"RUE","PHILIPPE DE GIRARD LOMME",59160,"LILLE"
52,,"CHE","DES CRIEURS",59650,"VILLENEUVE-D'ASCQ"
62,,"RUE","JEAN BART",59290,"WASQUEHAL"
120,,"AV","J BAPTISTE LEBAS",59100,"ROUBAIX"
60,,"RUE","ANATOLE FRANCE LOMME",59160,"LILLE"
4,,"RUE","BOILEAU",59139,"WATTIGNIES"
58,,"RUE","PIERRE CATTEAU",59150,"WATTRELOS"
9001,,"RES","DU PARC DU CHATEAU",59120,"LOOS"
12,,"RES","FLANDRE",59170,"CROIX"
5043,,"RES","DE LA CLARIERE",59320,"SEQUEDIN"
1,,"RUE","EUGENE DELACROIX",59493,"VILLENEUVE-D'ASCQ"
39,,"RUE","CLAUDE LORRAIN",59100,"ROUBAIX"
40,,"RUE","ROGER SALENGRO",59120,"LOOS"
59,,"RUE","DE BURGAULT",59113,"SECLIN"
26,,"RES","LA LAITERIE A JAURES",59100,"ROUBAIX"
9001,,"RES","CLAUDE DEBUSSY",59160,"LILLE"
98,,"RUE","JULES FERRY",59120,"LOOS"
58,,"RUE","EMILE DELLETTE",59290,"WASQUEHAL"
27,,"RUE","DU GENERAL LECLERC",59120,"LOOS"
9001,,"RUE","DE LA DISTILLERIE",59120,"LOOS"
849,,"AV","DE DUNKERQUE LOMME",59160,"LILLE"
37,,"RUE","SADI CARNOT",59320,"HAUBOURDIN"
,,"RUE","MARGUERITE DUBOIS",59710,"PONT-A-MARCQ"
6,,"RUE","DE L'ABBE BONPAIN",59491,"VILLENEUVE-D'ASCQ"
27,,"AV","DES NATIONS UNIES",59100,"ROUBAIX"
8,,"RUE","BOILEAU",59139,"WATTIGNIES"
50,,"RUE","DU GENERAL CHANZY",59100,"ROUBAIX"
17,,"RES","DU NOUVEAU VILLAGE",59133,"PHALEMPIN"
161,,"RUE","DU CHEMIN NEUF",59100,"ROUBAIX"
193,,"RES","FOCH",59120,"LOOS"
9003,,"RES","PLANCHE EPINOY",59170,"CROIX"
3,,"RES","FLANDRE",59170,"CROIX"
16,"B","RUE","JEAN BAPTISTE BONTE",59491,"VILLENEUVE-D'ASCQ"
14,,"PL","DU GEN DE GAULLE",59242,"TEMPLEUVE EN PEVELE"
44,,"RUE","SAINT JEAN",59100,"ROUBAIX"
311,,"RUE","VERTE",59170,"CROIX"
10,,"ALL","VAUBAN",59650,"VILLENEUVE-D'ASCQ"
56,,"RUE","CLAUDE DEBUSSY",59650,"VILLENEUVE-D'ASCQ"
19,,"RUE","DE LA CHEVALERIE",59650,"VILLENEUVE-D'ASCQ"
14,,"RES","FLANDRE",59170,"CROIX"
2,,"RUE","MARC SANGNIER",59390,"LYS LEZ LANNOY"
100,,"RUE","GISELE DE FRIOUL",59830,"CYSOING"
15,,"RUE","DANTON LOMME",59160,"LILLE"
9,,"RES","LES JARDINS DE L'ABBAYE",59133,"PHALEMPIN"
2,,"RUE","GAMBETTA",59491,"VILLENEUVE-D'ASCQ"
511,,"AV","DE DUNKERQUE LOMME",59160,"LILLE"
36,,"RUE","COLIGNY",59100,"ROUBAIX"
2,,"RUE","VAUBAN",59100,"ROUBAIX"
3,,"RUE","DE LA CHEVALERIE",59650,"VILLENEUVE-D'ASCQ"
80,,"AV","DU PARC DES SPORTS",59390,"LYS LEZ LANNOY"
10,,"RUE","JOHN HADLEY",59650,"VILLENEUVE-D'ASCQ"
337,,"RUE","VERTE",59170,"CROIX"
64,,"RUE","SADI CARNOT",59320,"HAUBOURDIN"
81,,"RUE","LEON GAMBETTA",59320,"HAUBOURDIN"
8,,"RUE","DE TOURNAI",59390,"LANNOY"
14,,"RUE","DE L'ABBE BONPAIN",59491,"VILLENEUVE-D'ASCQ"
114,"B","RES","SERPENTINE B GEN DE GAULLE",59100,"ROUBAIX"
9001,,"RES","PIERRE CURIE",59120,"LOOS"
10,,"RUE","JOHN HADLEY",59650,"VILLENEUVE-D'ASCQ"
13,,"AV","DE FLANDRE",59150,"WATTRELOS"
108,,"RUE","CHARLES LE BON",59650,"VILLENEUVE-D'ASCQ"
309,,"RUE","VERTE",59170,"CROIX"
5,,"RUE","DE PONT A MARCQ",59710,"AVELIN"
9,,"RES","FLANDRE",59170,"CROIX"
9010,,"RES","LAENNEC",59120,"LOOS"
25,,"RES","DU NOUVEAU VILLAGE",59133,"PHALEMPIN"
71,,"RUE","DE FIVES",59650,"VILLENEUVE-D'ASCQ"
330,"A","AV","DE BRIGODE",59650,"VILLENEUVE-D'ASCQ"
22,"B","RUE","JEAN BAPTISTE LEBAS",59113,"SECLIN"
67,"B","RUE","DU GEN DE GAULLE",59133,"PHALEMPIN"
15,,"RUE","JULES FERRY",59120,"LOOS"
9001,,"RES","ARAGO",59120,"LOOS"
39,,"RUE","CLAUDE LORRAIN",59100,"ROUBAIX"
74,,"AV","DE FLANDRE",59491,"VILLENEUVE-D'ASCQ"
20,,"RUE","PIERRE ROMMES",59320,"HALLENNES-LEZ-HAUBOURDIN"
200,,"RUE","DU DOCTEUR A SCHWEITZER",59510,"HEM"
20,,"AV","GUSTAVE DELORY",59100,"ROUBAIX"
31,,"RUE","ROGER BOUVRY",59113,"SECLIN"
147,,"RUE","DU DOCTEUR CALMETTE",59120,"LOOS"
26,,"AV","DE L EUROPE",59139,"WATTIGNIES"
16,,"RUE","BLERIOT",59139,"WATTIGNIES"
2,"B","PL","GEORGES DEMELEMESTER",59320,"HALLENNES-LEZ-HAUBOURDIN"
39,,"RUE","DE L OUEST",59100,"ROUBAIX"
328,"B","RUE","JEAN JAURES",59170,"CROIX"
15,,"RUE","ARTHUR BACRO",59390,"LYS LEZ LANNOY"
34,,"BD","DE REIMS",59100,"ROUBAIX"
90,"B","GR","GRANDE RUE",59100,"ROUBAIX"
1,"B","RUE","DU DOCTEUR LAENNEC",59139,"WATTIGNIES"
16,,"RUE","RICHARD LENOIR",59100,"ROUBAIX"
35,,"RUE","LEON GAMBETTA",59320,"HAUBOURDIN"
109,,"BD","DE VALMY",59650,"VILLENEUVE-D'ASCQ"
25,,"QUAI","HUDSON",59650,"VILLENEUVE-D'ASCQ"
11,,"ALL","DES COLOMBIERS",59650,"VILLENEUVE-D'ASCQ"
26,,"AV","DES SAULES",59160,"LILLE"
30,,"RUE","VIEIL ABREUVOIR",59100,"ROUBAIX"
7,,"RUE","DE LA CHEVALERIE",59650,"VILLENEUVE-D'ASCQ"
9001,,"RES","ARAGO",59120,"LOOS"
61,,"RUE","VIEIL ABREUVOIR",59100,"ROUBAIX"
1,"B","RUE","DU DOCTEUR LAENNEC",59139,"WATTIGNIES"
36,,"RUE","COLIGNY",59100,"ROUBAIX"
9,,"RUE","MARC SANGNIER",59170,"CROIX"
9003,,"RUE","LOUIS BRAILLE",59100,"ROUBAIX"
10,,"RUE","DE L'ABBE BONPAIN",59491,"VILLENEUVE-D'ASCQ"
90,,"BD","DE FOURMIES",59100,"ROUBAIX"
9,,"RUE","MILN",59100,"ROUBAIX"
9,,"RUE","MAL DE LATTRE DE TASSIGNY",59290,"WASQUEHAL"
47,,"RUE","JEAN JAURES",59491,"VILLENEUVE-D'ASCQ"
773,,"AV","DE DUNKERQUE LOMME",59160,"LILLE"
307,,"AV","GEORGES DUPONT",59120,"LOOS"
45,,"RUE","DU PROFESSEUR LANGEVIN",59170,"CROIX"
12,,"RUE","DU COQ FRANCAIS",59100,"ROUBAIX"
9001,,"RES","GIVERNY BRD DE DOUAI",59100,"ROUBAIX"
36,,"RUE","COLIGNY",59100,"ROUBAIX"
12,,"RUE","DU COQ FRANCAIS",59100,"ROUBAIX"
60,,"AV","JEAN JAURES",59100,"ROUBAIX"
291,,"RUE","NESTOR LONGUE EPEE",59235,"BERSEE"
6,,"RES","FLANDRE",59170,"CROIX"
9001,,"RES","LA HOUBLONNIERE",59160,"LILLE"
50,,"CHE","DES CRIEURS",59650,"VILLENEUVE-D'ASCQ"
1,,"RES","FLANDRE",59170,"CROIX"
9001,,"RES","GIVERNY BRD DE DOUAI",59100,"ROUBAIX"
15,,"RUE","JULES FERRY",59120,"LOOS"
100,,"AV","J BAPTISTE LEBAS",59100,"ROUBAIX"
62,,"RUE","JEAN BART",59290,"WASQUEHAL"
42,,"RES","CHANTILLY RUE BARB",59100,"ROUBAIX"
40,,"RUE","DU MEUNIER",59390,"LYS LEZ LANNOY"
2,,"RUE","DE LA TOISON D'OR",59650,"VILLENEUVE-D'ASCQ"
9001,,"RES","PIERRE CURIE",59120,"LOOS"
1,,"RUE","DU MAL DELATTREDETASSIGNY",59420,"MOUVAUX"
42,"Q","RUE","JEAN JAURES",59700,"MARCQ EN BAROEUL"
10,,"RUE","CAMILLE SAINT SAENS",59700,"MARCQ EN BAROEUL"
94,"B","RUE","DU DRONCKAERT",59223,"RONCQ"
52,,"PL","DE LA VICTOIRE",59200,"TOURCOING"
33,,"RUE","DE DUNKERQUE",59280,"ARMENTIERES"
125,"A","RUE","DE L ABBE BONPAIN",59700,"MARCQ EN BAROEUL"
19,,"RUE","DES TISSERANDS",59700,"MARCQ EN BAROEUL"
222,,"RUE","DU BUISSON",59700,"MARCQ EN BAROEUL"
178,"B","RUE","JULES DELCENSERIE",59700,"MARCQ EN BAROEUL"
21,,"RUE","DES CHAUFFOURS",59280,"ARMENTIERES"
165,,"RUE","DE RONCQ",59200,"TOURCOING"
12,,"RUE","DU GENERAL LECLERC",59200,"TOURCOING"
60,,"RUE","DE CONSTANTINE",59200,"TOURCOING"
14,,"BD","GEORGES CLEMENCEAU",59700,"MARCQ EN BAROEUL"
11,,"RUE","DES PEIGNEURS",59200,"TOURCOING"
18,"B","RUE","DE L EGALITE",59700,"MARCQ EN BAROEUL"
29,,"RUE","SAINT LOUIS",59280,"ARMENTIERES"
94,,"RUE","DE PARIS",59200,"TOURCOING"
307,,"AV","DE LATTRE DE TASSIGNY",59700,"MARCQ EN BAROEUL"
1,,"RUE","DES NAVETTES",59840,"PERENCHIES"
53,"B","RUE","DE LILLE",59250,"HALLUIN"
24,,"RUE","JEAN FROISSART",59200,"TOURCOING"
29,,"RUE","MIRABEAU",59420,"MOUVAUX"
7,,"PL","DE LA REPUBLIQUE",59280,"ARMENTIERES"
5,,"AV","GUSTAVE DRON",59200,"TOURCOING"
12,,"ALL","DE L'ESPIERRE",59420,"MOUVAUX"
309,,"RUE","LORTHIOIS",59420,"MOUVAUX"
60,,"RUE","DE LILLE",59420,"MOUVAUX"
9001,,,"LES TILLEULS RUE MEUNIER",59700,"MARCQ EN BAROEUL"
99,,"RUE","DE LILLE",59420,"MOUVAUX"
3,,"RUE","CHRISTOPHE COLOMB",59700,"MARCQ EN BAROEUL"
171,,"RUE","MA CAMPAGNE",59200,"TOURCOING"
53,"B","RUE","MARCEL HENAUX",59700,"MARCQ EN BAROEUL"
4,,"RUE","DE LA BOISERIE",59420,"MOUVAUX"
3,,"RUE","DE L EGALITE",59700,"MARCQ EN BAROEUL"
,,"ALL","DES JACINTHES",59890,"DEULEMONT"
31,,"RUE","DU QUESNE",59700,"MARCQ EN BAROEUL"
81,,"AV","GUYNEMER",59700,"MARCQ EN BAROEUL"
309,,"AV","DE LATTRE DE TASSIGNY",59700,"MARCQ EN BAROEUL"
7,,"RUE","D HALLUIN",59960,"NEUVILLE EN FERRAIN"
2,"D","QUAI","DE CHERBOURG",59200,"TOURCOING"
507,,"AV","DE LA REPUBLIQUE",59700,"MARCQ EN BAROEUL"
22,,"BD","FAIDHERBE",59280,"ARMENTIERES"
102,,"RUE","DE BOUVINES",59200,"TOURCOING"
19,,"RUE","DE ROCHDALE",59200,"TOURCOING"
1,,"RUE","DE L EGALITE",59700,"MARCQ EN BAROEUL"
21,,"RUE","DUGUAY TROUIN",59200,"TOURCOING"
366,,"RUE","DE LA PREVOTE",59840,"PERENCHIES"
40,,"RES","BELLEVUE",59910,"BONDUES"
28,,"CHE","DU CHATEAU D EAU",59700,"MARCQ EN BAROEUL"
14,,"RUE","DE LA MALCENSE",59200,"TOURCOING"
17,,"RUE","DU GENERAL LECLERC",59840,"PERENCHIES"
91,,"RUE","ROBERT SCHUMANN",59700,"MARCQ EN BAROEUL"
11,,"PL","JULES GUESDE",59280,"ARMENTIERES"
1,,"RUE","PHILIPPE NOIRET",59700,"MARCQ EN BAROEUL"
15,,"RUE","DU GENERAL LECLERC",59840,"PERENCHIES"
977,,"AV","DE LA REPUBLIQUE",59700,"MARCQ EN BAROEUL"
7,,"ALL","DES PIQURIERES",59126,"LINSELLES"
2,,"ALL","DE LA MARBRERIE",59200,"TOURCOING"
33,,"RUE","DE DUNKERQUE",59280,"ARMENTIERES"
3,,"CHEM","MONT DE BONDUES",59910,"BONDUES"
92,,"RUE","DU TOUQUET",59200,"TOURCOING"
286,,"BD","GEORGES CLEMENCEAU",59700,"MARCQ EN BAROEUL"
32,,"AV","GUSTAVE DRON",59200,"TOURCOING"
26,,"RUE","JULES LEBLEU",59280,"ARMENTIERES"
127,"D","RUE","DE L ABBE BONPAIN",59700,"MARCQ EN BAROEUL"
85,,"AV","GUYNEMER",59700,"MARCQ EN BAROEUL"
811,,"AV","DE LA REPUBLIQUE",59700,"MARCQ EN BAROEUL"
20,,"RUE","DU BLANC SEAU",59200,"TOURCOING"
31,,"PL","LISFRANC CROISE LAROCHE",59700,"MARCQ EN BAROEUL"
328,"B","RUE","DU CLINQUET",59200,"TOURCOING"
14,,"RUE","DE LILLE",59250,"HALLUIN"
3,,"RUE","BELLE CROIX",59890,"QUESNOY SUR DEULE"
4,,"RUE","COPERNIC",59700,"MARCQ EN BAROEUL"
220,"B","RUE","DU BUISSON",59700,"MARCQ EN BAROEUL"
7,,"PL","DE LA REPUBLIQUE",59280,"ARMENTIERES"
12,,"RUE","JEAN JAURES",59200,"TOURCOING"
27,,"RUE","ROGER SPEYBROCK",59200,"TOURCOING"
2,,"RUE","CLEMENCEAU",59126,"LINSELLES"
25,,"RUE","DE WAILLY",59200,"TOURCOING"
18,,"RUE","DU BUS",59200,"TOURCOING"
3,,"RUE","DE L EGALITE",59700,"MARCQ EN BAROEUL"
1,"B","RUE","DE L EPINETTE",59420,"MOUVAUX"
4,,"RUE","MARCEL HENAUX",59700,"MARCQ EN BAROEUL"
45,,"RUE","MA CAMPAGNE",59200,"TOURCOING"
37,,"RUE","GABRIEL PERI",59250,"HALLUIN"
4,,"RUE","DU HAUT VINAGE",59200,"TOURCOING"
4,,"AV","DU DOCTEUR CALMETTE",59700,"MARCQ EN BAROEUL"
177,"B","RUE","DE LILLE",59223,"RONCQ"
14,,"RUE","DE LILLE",59250,"HALLUIN"
87,,"RUE","DE LILLE",59200,"TOURCOING"
41,,"RUE","MONTGOLFIER",59700,"MARCQ EN BAROEUL"
99,,"RUE","DE LILLE",59420,"MOUVAUX"
10,,"RUE","DE LA GARE",59280,"ARMENTIERES"
68,"A","RUE","BERQUIER",59960,"NEUVILLE EN FERRAIN"
9,"B","RUE","DE LOMME",59840,"PERENCHIES"
52,,"AV","DU MARECHAL JOFFRE",59200,"TOURCOING"
112,,"RUE","DE DUNKERQUE",59280,"ARMENTIERES"
25,,"RUE","DE L YSER",59200,"TOURCOING"
130,,"RUE","DE LA CHOCOLATERIE",59700,"MARCQ EN BAROEUL"
64,,"RUE","DE L ABBE BONPAIN",59700,"MARCQ EN BAROEUL"
4,,"RUE","PHILIPPE DE GIRARD",59280,"ARMENTIERES"
4,,"RUE","DU HAUT VINAGE",59200,"TOURCOING"
49,,"RUE","DE LA CLOCHE",59200,"TOURCOING"
67,,"RUE","NATIONALE AVE MITTERRAND",59280,"ARMENTIERES"
118,,"RUE","DES FRANCS",59200,"TOURCOING"
14,,"RUE","SALVADOR ALLENDE",59760,"GRANDE-SYNTHE"
25,,"RUE","DE LA FILATURE DES FLANDRE",59270,"BAILLEUL"
25,,"BD","DE L ABBE LEMIRE",59190,"HAZEBROUCK"
143,,"RUE","DES BLANCS MOUCHONS",59500,"DOUAI"
42,,"PL","DU MARCHE AUX POISSONS",59500,"DOUAI"
293,,"QUAI","DEVIGNE",59500,"DOUAI"
25,,"PL","CHARLES DE GAULLE",59500,"DOUAI"
41,,"RUE","MARTIN LUTHER KING",59500,"DOUAI"
174,,"RUE","DU MARECHAL JOFFRE",59552,"LAMBRES LEZ DOUAI"
188,,"RUE","SAINT JACQUES",59500,"DOUAI"
540,,"RUE","DU POLYGONE",59500,"DOUAI"
85,,"PL","JEAN JAURES",59450,"SIN LE NOBLE"
295,,"QUAI","DEVIGNE",59500,"DOUAI"
50,,"RUE","DE LA CLOCHE",59500,"DOUAI"
15,,"RUE","GAMBETTA",59490,"SOMAIN"
29,,"PL","ROBERT SCHUMAN",59500,"DOUAI"
531,,"BD","DE LA REPUBLIQUE",59500,"DOUAI"
295,,"QUAI","DEVIGNE",59500,"DOUAI"
842,,,"RTE NATIONALE",59310,"FAUMONT"
129,,"RUE","ANDRE STEPINSKI",59146,"PECQUENCOURT"
174,,"RUE","DU MARECHAL JOFFRE",59552,"LAMBRES LEZ DOUAI"
944,,"BD","DE LA REPUBLIQUE",59500,"DOUAI"
171,,"AV","GEORGES CLEMENCEAU",59500,"DOUAI"
1090,,"BD","JEANNE D ARC",59500,"DOUAI"
194,,"RUE","LOUIS BLERIOT",59500,"DOUAI"
51,,"RUE","WILSON",59490,"SOMAIN"
245,,"RUE","MOREL",59500,"DOUAI"
944,,"BD","DE LA REPUBLIQUE",59500,"DOUAI"
51,,"RES","ALEXIA III",59450,"SIN LE NOBLE"
1,,"RUE","DE MAIRIEUX",59600,"MAUBEUGE"
1,,,"IMM LE NICE RUE DE PROVENC",59600,"MAUBEUGE"
3,,"RUE","DU BOIS DUPONT",59540,"CAUDRY"
103,,"RUE","SAINT LADRE",59400,"CAMBRAI"
11,"D","RUE","ST LAZARE",59400,"CAMBRAI"
125,,"RUE","DE LA REPUBLIQUE",59540,"CAUDRY"
468,,"RUE","HENRI DURRE",59590,"RAISMES"
2,,"PL","DU MARCHE AUX HERBES",59300,"VALENCIENNES"
9002,,"RES","PLEIN CIEL 2 RTE PRESEAU",59770,"MARLY"
78,,"AV","CLEMENCEAU RES HARPIGNIES",59300,"VALENCIENNES"
6,,"RUE","DES ROYES",59300,"VALENCIENNES"
9001,,"RES","PLEIN CIEL 1 RTE PRESEAU",59770,"MARLY"
25,,"RUE","THIERS",59230,"SAINT-AMAND-LES-EAUX"
13,,"AV","DU SENATEUR GIRARD",59300,"VALENCIENNES"
15,,"RUE","FAIDHERBE",59410,"ANZIN"
15,,"RUE","FAIDHERBE",59410,"ANZIN"
13,,"RUE","HENRY DERYCKE LES TERTIALE",59300,"VALENCIENNES"
606,,"RUE","MARCEL SEMBAT",59590,"RAISMES"
74,,,"ALLEE DES TILLEULS",59178,"HASNON"
3,,"RUE","DELSAUX",59300,"VALENCIENNES"
3,,"RUE","DES VIVIERS",59300,"VALENCIENNES"
86,,"RUE","DE FAMARS",59300,"VALENCIENNES"
4,,"RUE","DE LA FRATERNITE RES SEVRE",59300,"VALENCIENNES"
17,,"CHE","DU PRETRE",59125,"TRITH-ST-LEGER"
125,,"AV","FAIDHERBE",59300,"VALENCIENNES"
69,,"RUE","DU MARQUIS RES FLANDRES",59300,"VALENCIENNES"
125,,"AV","FAIDHERBE",59300,"VALENCIENNES"
8,,"PL","D ARMES",59300,"VALENCIENNES"
8,,"RUE","DES INCAS",59300,"VALENCIENNES"
8,,,"COUR DELSAUX",59300,"VALENCIENNES"
54,,,"GRAND PLACE",59590,"RAISMES"
1,,"RUE","F FERRER BAT CHENE",59410,"ANZIN"
137,,"RUE","HENRI DURRE",59590,"RAISMES"
320,,"BD","HARPIGNIES",59300,"VALENCIENNES"
5,,"RUE","HENRI BARBUSSE",59220,"DENAIN"
3,,"RUE","F FERRER BAT AULNE",59410,"ANZIN"
15,,"RUE","FAIDHERBE",59410,"ANZIN"
12,"B","RUE","DU COLLEGE",59300,"VALENCIENNES"
21,,"RUE","VIEILLE POISSONNERIE",59300,"VALENCIENNES"
9,,"PL","D ARMES",59300,"VALENCIENNES"
247,,"RUE","DE NOTRE DAME DU THIL",60000,"BEAUVAIS"
1,,"AV","JACQUES CARTIER",60110,"MERU"
68,,"RUE","MARTYRS RESISTANCE",60110,"MERU"
5,,"AV","DES DEUX VEXINS",60590,"TRIE CHATEAU"
29,,"RUE","CORREUS",60000,"BEAUVAIS"
18,,"RUE","DE LA REPUBLIQUE",60110,"MERU"
10,,"RUE","CARNOT",60540,"BORNEL"
7,,"RUE","CHAMBIGES",60000,"BEAUVAIS"
8,,"RUE","PIERRE GARBET",60000,"BEAUVAIS"
16,,"RUE","D ALSACE",60000,"BEAUVAIS"
39,,"RUE","MARTYRS RESISTANCE",60110,"MERU"
6,,"RUE","DE PARIS",60430,"NOAILLES"
79,,"RES","JEANNE HACHETTE",60000,"BEAUVAIS"
75,,"RUE","MARTYRS RESISTANCE",60110,"MERU"
,,,"VALDAMPIERRE",60790,"VALDAMPIERRE"
12,,"RUE","DES LONGUES RAYES",60240,"CHAUMONT-EN-VEXIN"
19,,"RUE","D AGINCOURT",60000,"BEAUVAIS"
5,"C","RUE","GAMBETTA",60540,"BORNEL"
10,,"AV","DE LA REPUBLIQUE",60000,"BEAUVAIS"
25,,"RUE","DE LA REPUBLIQUE",60110,"MERU"
14,,"RUE","HENRI GAUDICHET",60000,"BEAUVAIS"
61,,"RUE","DE MERU",60570,"LABOISSIERE EN THELLE"
14,,"RUE","DE L ABBE DU BOS",60000,"BEAUVAIS"
32,,"PL","JEANNE HACHETTE",60000,"BEAUVAIS"
