Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit (FAO),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"SCL","Compte Disponibilités et Utilisations (CDU)","123","Libéria","5510","Production","27","Riz, paddy","2019","2019","tonnes","269000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","124","Libye","5510","Production","15","Blé","2019","2019","tonnes","200000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","124","Libye","5510","Production","56","Maïs","2019","2019","tonnes","3613","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","124","Libye","5510","Production","79","Mils","2019","2019","tonnes","6000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","124","Libye","5510","Production","44","Orge","2019","2019","tonnes","70000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","75","Avoine","2019","2019","tonnes","177870","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","15","Blé","2019","2019","tonnes","3843850","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","103","Céréales mélangées","2019","2019","tonnes","13820","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","108","Ceréales nda","2019","2019","tonnes","30840","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","56","Maïs","2019","2019","tonnes","97970","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","44","Orge","2019","2019","tonnes","588450","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","27","Riz, paddy","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","71","Seigle","2019","2019","tonnes","108060","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","83","Sorgho","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","126","Lituanie","5510","Production","97","Triticale","2019","2019","tonnes","347030","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","75","Avoine","2019","2019","tonnes","7230","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","15","Blé","2019","2019","tonnes","82260","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","103","Céréales mélangées","2019","2019","tonnes","1240","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","108","Ceréales nda","2019","2019","tonnes","750","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","56","Maïs","2019","2019","tonnes","660","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","44","Orge","2019","2019","tonnes","36050","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","27","Riz, paddy","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","71","Seigle","2019","2019","tonnes","6440","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","83","Sorgho","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","256","Luxembourg","5510","Production","97","Triticale","2019","2019","tonnes","28960","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","75","Avoine","2019","2019","tonnes","6715","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","15","Blé","2019","2019","tonnes","239916","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","56","Maïs","2019","2019","tonnes","148058","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","79","Mils","2019","2019","tonnes","38","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","44","Orge","2019","2019","tonnes","138453","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","27","Riz, paddy","2019","2019","tonnes","21278","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","71","Seigle","2019","2019","tonnes","8628","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","154","Macédoine du Nord","5510","Production","83","Sorgho","2019","2019","tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","129","Madagascar","5510","Production","15","Blé","2019","2019","tonnes","5000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","129","Madagascar","5510","Production","108","Ceréales nda","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","129","Madagascar","5510","Production","56","Maïs","2019","2019","tonnes","219220","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","129","Madagascar","5510","Production","27","Riz, paddy","2019","2019","tonnes","4231145","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","129","Madagascar","5510","Production","83","Sorgho","2019","2019","tonnes","1347","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","131","Malaisie","5510","Production","56","Maïs","2019","2019","tonnes","53773","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","131","Malaisie","5510","Production","27","Riz, paddy","2019","2019","tonnes","2912203","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","130","Malawi","5510","Production","15","Blé","2019","2019","tonnes","1000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","130","Malawi","5510","Production","56","Maïs","2019","2019","tonnes","3030000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","130","Malawi","5510","Production","79","Mils","2019","2019","tonnes","34479","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","130","Malawi","5510","Production","27","Riz, paddy","2019","2019","tonnes","133000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","130","Malawi","5510","Production","83","Sorgho","2019","2019","tonnes","137000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","132","Maldives","5510","Production","56","Maïs","2019","2019","tonnes","165","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","132","Maldives","5510","Production","79","Mils","2019","2019","tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","132","Maldives","5510","Production","83","Sorgho","2019","2019","tonnes","53","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","15","Blé","2019","2019","tonnes","8226","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","108","Ceréales nda","2019","2019","tonnes","169","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","94","Fonio","2019","2019","tonnes","40538","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","56","Maïs","2019","2019","tonnes","3816536","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","79","Mils","2019","2019","tonnes","1878527","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","27","Riz, paddy","2019","2019","tonnes","3196336","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","133","Mali","5510","Production","83","Sorgho","2019","2019","tonnes","1511110","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","75","Avoine","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","15","Blé","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","103","Céréales mélangées","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","108","Ceréales nda","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","56","Maïs","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","44","Orge","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","27","Riz, paddy","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","71","Seigle","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","83","Sorgho","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","134","Malte","5510","Production","97","Triticale","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","101","Alpiste","2019","2019","tonnes","109","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","75","Avoine","2019","2019","tonnes","8488","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","15","Blé","2019","2019","tonnes","4025303","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","108","Ceréales nda","2019","2019","tonnes","3097","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","56","Maïs","2019","2019","tonnes","40491","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","79","Mils","2019","2019","tonnes","3928","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","44","Orge","2019","2019","tonnes","1161183","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","27","Riz, paddy","2019","2019","tonnes","64598","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","71","Seigle","2019","2019","tonnes","2366","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","143","Maroc","5510","Production","83","Sorgho","2019","2019","tonnes","3413","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","137","Maurice","5510","Production","56","Maïs","2019","2019","tonnes","495","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","137","Maurice","5510","Production","27","Riz, paddy","2019","2019","tonnes","21","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","136","Mauritanie","5510","Production","15","Blé","2019","2019","tonnes","8641","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","136","Mauritanie","5510","Production","56","Maïs","2019","2019","tonnes","16000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","136","Mauritanie","5510","Production","79","Mils","2019","2019","tonnes","3218","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","136","Mauritanie","5510","Production","44","Orge","2019","2019","tonnes","1574","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","136","Mauritanie","5510","Production","27","Riz, paddy","2019","2019","tonnes","383000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","136","Mauritanie","5510","Production","83","Sorgho","2019","2019","tonnes","68000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","101","Alpiste","2019","2019","tonnes","2","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","75","Avoine","2019","2019","tonnes","100672","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","15","Blé","2019","2019","tonnes","3244062","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","108","Ceréales nda","2019","2019","tonnes","5548","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","56","Maïs","2019","2019","tonnes","27228242","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","79","Mils","2019","2019","tonnes","276","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","44","Orge","2019","2019","tonnes","964083","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","27","Riz, paddy","2019","2019","tonnes","245217","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","71","Seigle","2019","2019","tonnes","14","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","83","Sorgho","2019","2019","tonnes","4352947","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","138","Mexique","5510","Production","97","Triticale","2019","2019","tonnes","23039","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","141","Mongolie","5510","Production","75","Avoine","2019","2019","tonnes","13263","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","141","Mongolie","5510","Production","15","Blé","2019","2019","tonnes","411415","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","141","Mongolie","5510","Production","108","Ceréales nda","2019","2019","tonnes","6116","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","141","Mongolie","5510","Production","44","Orge","2019","2019","tonnes","2512","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","273","Monténégro","5510","Production","75","Avoine","2019","2019","tonnes","610","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","273","Monténégro","5510","Production","15","Blé","2019","2019","tonnes","2170","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","273","Monténégro","5510","Production","56","Maïs","2019","2019","tonnes","2810","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","273","Monténégro","5510","Production","44","Orge","2019","2019","tonnes","990","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","273","Monténégro","5510","Production","71","Seigle","2019","2019","tonnes","410","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","144","Mozambique","5510","Production","15","Blé","2019","2019","tonnes","18180","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","144","Mozambique","5510","Production","56","Maïs","2019","2019","tonnes","2085000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","144","Mozambique","5510","Production","79","Mils","2019","2019","tonnes","30000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","144","Mozambique","5510","Production","27","Riz, paddy","2019","2019","tonnes","341000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","144","Mozambique","5510","Production","83","Sorgho","2019","2019","tonnes","325000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","15","Blé","2019","2019","tonnes","110663","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","108","Ceréales nda","2019","2019","tonnes","12001","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","56","Maïs","2019","2019","tonnes","1985765","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","79","Mils","2019","2019","tonnes","151771","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","44","Orge","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","27","Riz, paddy","2019","2019","tonnes","26269814","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","28","Myanmar","5510","Production","83","Sorgho","2019","2019","tonnes","151770","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","147","Namibie","5510","Production","15","Blé","2019","2019","tonnes","6100","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","147","Namibie","5510","Production","56","Maïs","2019","2019","tonnes","45000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","147","Namibie","5510","Production","79","Mils","2019","2019","tonnes","18700","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","147","Namibie","5510","Production","83","Sorgho","2019","2019","tonnes","1000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","149","Népal","5510","Production","15","Blé","2019","2019","tonnes","2005665","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","149","Népal","5510","Production","56","Maïs","2019","2019","tonnes","2653243","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","149","Népal","5510","Production","79","Mils","2019","2019","tonnes","314225","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","149","Népal","5510","Production","44","Orge","2019","2019","tonnes","30550","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","149","Népal","5510","Production","27","Riz, paddy","2019","2019","tonnes","5610011","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","149","Népal","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","11464","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","157","Nicaragua","5510","Production","56","Maïs","2019","2019","tonnes","400146","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","157","Nicaragua","5510","Production","27","Riz, paddy","2019","2019","tonnes","468115","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","157","Nicaragua","5510","Production","83","Sorgho","2019","2019","tonnes","57145","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","15","Blé","2019","2019","tonnes","4920","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","108","Ceréales nda","2019","2019","tonnes","1269","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","94","Fonio","2019","2019","tonnes","6046","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","56","Maïs","2019","2019","tonnes","37900","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","79","Mils","2019","2019","tonnes","3270453","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","27","Riz, paddy","2019","2019","tonnes","121760","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","158","Niger","5510","Production","83","Sorgho","2019","2019","tonnes","1896638","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","159","Nigéria","5510","Production","15","Blé","2019","2019","tonnes","60000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","159","Nigéria","5510","Production","94","Fonio","2019","2019","tonnes","83317","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","159","Nigéria","5510","Production","56","Maïs","2019","2019","tonnes","11000000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","159","Nigéria","5510","Production","79","Mils","2019","2019","tonnes","2000000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","159","Nigéria","5510","Production","27","Riz, paddy","2019","2019","tonnes","8435000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","159","Nigéria","5510","Production","83","Sorgho","2019","2019","tonnes","6665000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","162","Norvège","5510","Production","75","Avoine","2019","2019","tonnes","233700","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","162","Norvège","5510","Production","15","Blé","2019","2019","tonnes","459000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","162","Norvège","5510","Production","103","Céréales mélangées","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","162","Norvège","5510","Production","44","Orge","2019","2019","tonnes","581000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","162","Norvège","5510","Production","71","Seigle","2019","2019","tonnes","50000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","153","Nouvelle-Calédonie","5510","Production","15","Blé","2019","2019","tonnes","109","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","153","Nouvelle-Calédonie","5510","Production","56","Maïs","2019","2019","tonnes","8842","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","153","Nouvelle-Calédonie","5510","Production","83","Sorgho","2019","2019","tonnes","0","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","156","Nouvelle-Zélande","5510","Production","75","Avoine","2019","2019","tonnes","26824","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","156","Nouvelle-Zélande","5510","Production","15","Blé","2019","2019","tonnes","398092","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","156","Nouvelle-Zélande","5510","Production","108","Ceréales nda","2019","2019","tonnes","13345","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","156","Nouvelle-Zélande","5510","Production","56","Maïs","2019","2019","tonnes","195955","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","156","Nouvelle-Zélande","5510","Production","44","Orge","2019","2019","tonnes","383651","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","156","Nouvelle-Zélande","5510","Production","27","Riz, paddy","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","221","Oman","5510","Production","15","Blé","2019","2019","tonnes","3615","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","221","Oman","5510","Production","108","Ceréales nda","2019","2019","tonnes","1344","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","221","Oman","5510","Production","56","Maïs","2019","2019","tonnes","8916","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","221","Oman","5510","Production","44","Orge","2019","2019","tonnes","1677","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","221","Oman","5510","Production","83","Sorgho","2019","2019","tonnes","49823","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","226","Ouganda","5510","Production","15","Blé","2019","2019","tonnes","20000","*","Chiffre non officiel"
"SCL","Compte Disponibilités et Utilisations (CDU)","226","Ouganda","5510","Production","56","Maïs","2019","2019","tonnes","3588000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","226","Ouganda","5510","Production","79","Mils","2019","2019","tonnes","196000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","226","Ouganda","5510","Production","27","Riz, paddy","2019","2019","tonnes","255000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","226","Ouganda","5510","Production","83","Sorgho","2019","2019","tonnes","211000","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","75","Avoine","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","15","Blé","2019","2019","tonnes","6093462","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","108","Ceréales nda","2019","2019","tonnes","12750","F","Estimation FAO"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","56","Maïs","2019","2019","tonnes","421273","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","79","Mils","2019","2019","tonnes","6850","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","44","Orge","2019","2019","tonnes","133496","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","27","Riz, paddy","2019","2019","tonnes","314659","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","89","Sarrasin, blé noir","2019","2019","tonnes","0","M","Donnée non disponible"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","71","Seigle","2019","2019","tonnes","3190","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","235","Ouzbékistan","5510","Production","83","Sorgho","2019","2019","tonnes","6815","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","165","Pakistan","5510","Production","15","Blé","2019","2019","tonnes","24348983","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","165","Pakistan","5510","Production","56","Maïs","2019","2019","tonnes","7236313","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","165","Pakistan","5510","Production","79","Mils","2019","2019","tonnes","384378","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","165","Pakistan","5510","Production","44","Orge","2019","2019","tonnes","54685","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","165","Pakistan","5510","Production","27","Riz, paddy","2019","2019","tonnes","11115428","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","165","Pakistan","5510","Production","83","Sorgho","2019","2019","tonnes","120531","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","166","Panama","5510","Production","56","Maïs","2019","2019","tonnes","123065","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","166","Panama","5510","Production","27","Riz, paddy","2019","2019","tonnes","372245","","Donnée officielle"
"SCL","Compte Disponibilités et Utilisations (CDU)","166","Panama","5510","Production","83","Sorgho","2019","2019","tonnes","2627","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","168","Papouasie-Nouvelle-Guinée","5510","Production","56","Maïs","2019","2019","tonnes","13862","Im","Données de la FAO basées sur une méthodologie d'imputation"
"SCL","Compte Disponibilités et Utilisations (CDU)","168","Papouasie-Nouvelle-Guinée","5510","Production","27","Riz, paddy","2019","2019","tonnes","853","Im","Données de la FAO basées sur une méthodologie d'imputation"
